"No.","Time","Source","Destination","Protocol","Length","Info"
"2749","139.752675377","10.61.68.21","172.217.166.214","TCP","66","56784  >  443 [ACK] Seq=9407 Ack=840513 Win=209792 Len=0 TSval=2959355922 TSecr=318232514"
"2750","139.769102474","172.217.166.214","10.61.68.21","TLSv1.3","5470","Application Data, Application Data, Application Data, Application Data"
"2751","139.769148088","10.61.68.21","172.217.166.214","TCP","66","56784  >  443 [ACK] Seq=9407 Ack=845917 Win=220672 Len=0 TSval=2959355939 TSecr=318232524"
"2752","139.770268485","172.217.166.214","10.61.68.21","TLSv1.3","4119","Application Data, Application Data, Application Data"
"2753","139.770312415","10.61.68.21","172.217.166.214","TCP","66","56784  >  443 [ACK] Seq=9407 Ack=849970 Win=228736 Len=0 TSval=2959355940 TSecr=318232524"
"2754","139.770366981","172.217.166.214","10.61.68.21","TLSv1.3","6821","Application Data, Application Data, Application Data, Application Data, Application Data"
"2755","139.770380555","10.61.68.21","172.217.166.214","TCP","66","56784  >  443 [ACK] Seq=9407 Ack=856725 Win=242304 Len=0 TSval=2959355940 TSecr=318232524"
"2756","139.770394185","172.217.166.214","10.61.68.21","TLSv1.3","1417","Application Data [TCP segment of a reassembled PDU]"
"2757","139.776704143","172.217.166.214","10.61.68.21","TLSv1.3","5470","Application Data, Application Data, Application Data, Application Data, Application Data"
"2758","139.776752110","10.61.68.21","172.217.166.214","TCP","66","56784  >  443 [ACK] Seq=9407 Ack=863480 Win=255744 Len=0 TSval=2959355947 TSecr=318232524"
"2759","139.777283285","172.217.166.214","10.61.68.21","TLSv1.3","9523","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"2760","139.777305264","10.61.68.21","172.217.166.214","TCP","66","56784  >  443 [ACK] Seq=9407 Ack=872937 Win=274688 Len=0 TSval=2959355947 TSecr=318232524"
"2761","139.777333417","172.217.166.214","10.61.68.21","TLSv1.3","5470","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"2762","139.777344979","10.61.68.21","172.217.166.214","TCP","66","56784  >  443 [ACK] Seq=9407 Ack=878341 Win=285440 Len=0 TSval=2959355947 TSecr=318232544"
"2763","139.778141261","10.61.68.21","172.217.166.214","TLSv1.3","105","Application Data"
"2764","139.790845698","172.217.166.214","10.61.68.21","TLSv1.3","5470","Application Data, Application Data, Application Data, Application Data"
"2765","139.790894092","10.61.68.21","172.217.166.214","TCP","66","56784  >  443 [ACK] Seq=9446 Ack=883745 Win=296320 Len=0 TSval=2959355961 TSecr=318232544"
"2766","139.791074328","172.217.166.214","10.61.68.21","TLSv1.3","2768","Application Data, Application Data"
"2767","139.791087671","10.61.68.21","172.217.166.214","TCP","66","56784  >  443 [ACK] Seq=9446 Ack=886447 Win=301696 Len=0 TSval=2959355961 TSecr=318232544"
"2768","139.791109769","172.217.166.214","10.61.68.21","TLSv1.3","4119","Application Data, Application Data, Application Data"
"2769","139.791120147","10.61.68.21","172.217.166.214","TCP","66","56784  >  443 [ACK] Seq=9446 Ack=890500 Win=309760 Len=0 TSval=2959355961 TSecr=318232544"
"2770","139.798696701","172.217.166.214","10.61.68.21","TLSv1.3","5470","Application Data, Application Data, Application Data, Application Data"
"2771","139.798746639","10.61.68.21","172.217.166.214","TCP","66","56784  >  443 [ACK] Seq=9446 Ack=895904 Win=320640 Len=0 TSval=2959355969 TSecr=318232554"
"2772","139.799833742","172.217.166.214","10.61.68.21","TLSv1.3","1417","Application Data [TCP segment of a reassembled PDU]"
"2773","139.799889340","172.217.166.214","10.61.68.21","TLSv1.3","9523","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"2774","139.799907084","10.61.68.21","172.217.166.214","TCP","66","56784  >  443 [ACK] Seq=9446 Ack=906712 Win=342272 Len=0 TSval=2959355970 TSecr=318232554"
"2775","139.799930318","172.217.166.214","10.61.68.21","TLSv1.3","5470","Application Data, Application Data, Application Data, Application Data, Application Data"
"2776","139.799940751","10.61.68.21","172.217.166.214","TCP","66","56784  >  443 [ACK] Seq=9446 Ack=912116 Win=353024 Len=0 TSval=2959355970 TSecr=318232554"
"2777","139.805601152","172.217.166.214","10.61.68.21","TCP","66","443  >  56784 [ACK] Seq=912116 Ack=9446 Win=56064 Len=0 TSval=318232554 TSecr=2959355948"
"2778","139.805654085","172.217.166.214","10.61.68.21","TLSv1.3","5470","Application Data, Application Data, Application Data, Application Data"
"2779","139.805674691","10.61.68.21","172.217.166.214","TCP","66","56784  >  443 [ACK] Seq=9446 Ack=917520 Win=363904 Len=0 TSval=2959355975 TSecr=318232564"
"2780","139.805703198","172.217.166.214","10.61.68.21","TLSv1.3","2768","Application Data, Application Data"
"2781","139.805715091","10.61.68.21","172.217.166.214","TCP","66","56784  >  443 [ACK] Seq=9446 Ack=920222 Win=369280 Len=0 TSval=2959355976 TSecr=318232564"
"2782","139.806716249","172.217.166.214","10.61.68.21","TLSv1.3","1417","Application Data [TCP segment of a reassembled PDU]"
"2783","139.806752734","172.217.166.214","10.61.68.21","TLSv1.3","2768","Application Data, Application Data"
"2784","139.806770510","10.61.68.21","172.217.166.214","TCP","66","56784  >  443 [ACK] Seq=9446 Ack=924275 Win=377344 Len=0 TSval=2959355977 TSecr=318232564"
"2785","139.806788528","172.217.166.214","10.61.68.21","TLSv1.3","1417","Application Data [TCP segment of a reassembled PDU]"
"2786","139.806811556","172.217.166.214","10.61.68.21","TLSv1.3","4119","Application Data, Application Data, Application Data"
"2787","139.806823088","10.61.68.21","172.217.166.214","TCP","66","56784  >  443 [ACK] Seq=9446 Ack=929679 Win=388224 Len=0 TSval=2959355977 TSecr=318232574"
"2788","139.806837875","172.217.166.214","10.61.68.21","TLSv1.3","4119","Application Data, Application Data, Application Data"
"2789","139.806847940","10.61.68.21","172.217.166.214","TCP","66","56784  >  443 [ACK] Seq=9446 Ack=933732 Win=396288 Len=0 TSval=2959355977 TSecr=318232574"
"2790","139.818867315","172.217.166.214","10.61.68.21","TLSv1.3","4119","Application Data, Application Data, Application Data"
"2791","139.818910721","10.61.68.21","172.217.166.214","TCP","66","56784  >  443 [ACK] Seq=9446 Ack=937785 Win=404352 Len=0 TSval=2959355989 TSecr=318232574"
"2792","139.818943180","172.217.166.214","10.61.68.21","TLSv1.3","1417","Application Data"
"2793","139.849086652","172.217.166.214","10.61.68.21","TCP","1417","443  >  56784 [ACK] Seq=939136 Ack=9446 Win=56064 Len=1351 TSval=318232574 TSecr=2959355970 [TCP segment of a reassembled PDU]"
"2794","139.849134673","10.61.68.21","172.217.166.214","TCP","66","56784  >  443 [ACK] Seq=9446 Ack=940487 Win=409728 Len=0 TSval=2959356019 TSecr=318232574"
"2795","139.849162261","172.217.166.214","10.61.68.21","TLSv1.3","1417","Application Data [TCP segment of a reassembled PDU]"
"2796","139.849174218","172.217.166.214","10.61.68.21","TLSv1.3","1417","Application Data, Application Data"
"2797","139.849183380","10.61.68.21","172.217.166.214","TCP","66","56784  >  443 [ACK] Seq=9446 Ack=943189 Win=415232 Len=0 TSval=2959356019 TSecr=318232574"
"2798","139.849194298","172.217.166.214","10.61.68.21","TLSv1.3","2768","Application Data, Application Data"
"2799","139.849204689","10.61.68.21","172.217.166.214","TCP","66","56784  >  443 [ACK] Seq=9446 Ack=945891 Win=420608 Len=0 TSval=2959356019 TSecr=318232574"
"2800","139.849218305","172.217.166.214","10.61.68.21","TLSv1.3","5470","Application Data, Application Data, Application Data, Application Data"
"2801","139.849228525","10.61.68.21","172.217.166.214","TCP","66","56784  >  443 [ACK] Seq=9446 Ack=951295 Win=431360 Len=0 TSval=2959356019 TSecr=318232574"
"2802","139.849245211","172.217.166.214","10.61.68.21","TLSv1.3","4119","Application Data, Application Data, Application Data"
"2803","139.849255049","10.61.68.21","172.217.166.214","TCP","66","56784  >  443 [ACK] Seq=9446 Ack=955348 Win=439552 Len=0 TSval=2959356019 TSecr=318232584"
"2804","139.849265518","172.217.166.214","10.61.68.21","TLSv1.3","4119","Application Data, Application Data, Application Data"
"2805","139.849272360","172.217.166.214","10.61.68.21","TLSv1.3","1417","Application Data [TCP segment of a reassembled PDU]"
"2806","139.849285264","172.217.166.214","10.61.68.21","TLSv1.3","5470","Application Data, Application Data, Application Data, Application Data"
"2807","139.849295065","172.217.166.214","10.61.68.21","TLSv1.3","2768","Application Data, Application Data"
"2808","139.849301855","10.61.68.21","172.217.166.214","TCP","66","56784  >  443 [ACK] Seq=9446 Ack=960752 Win=450304 Len=0 TSval=2959356019 TSecr=318232584"
"2809","139.849313825","172.217.166.214","10.61.68.21","TLSv1.3","4119","Application Data, Application Data, Application Data"
"2810","139.849326298","10.61.68.21","172.217.166.214","TCP","66","56784  >  443 [ACK] Seq=9446 Ack=968858 Win=466560 Len=0 TSval=2959356019 TSecr=318232584"
"2811","139.849336394","10.61.68.21","172.217.166.214","TCP","66","56784  >  443 [ACK] Seq=9446 Ack=972911 Win=474624 Len=0 TSval=2959356019 TSecr=318232594"
"2812","139.869040751","10.61.68.21","172.217.166.214","TLSv1.3","101","Application Data"
"2813","139.869302238","172.217.166.214","10.61.68.21","TLSv1.3","2768","Application Data, Application Data"
"2814","139.869350792","10.61.68.21","172.217.166.214","TCP","66","56784  >  443 [ACK] Seq=9481 Ack=975613 Win=480000 Len=0 TSval=2959356039 TSecr=318232624"
"2815","139.869373092","172.217.166.214","10.61.68.21","TLSv1.3","2768","Application Data, Application Data"
"2816","139.869385267","10.61.68.21","172.217.166.214","TCP","66","56784  >  443 [ACK] Seq=9481 Ack=978315 Win=485504 Len=0 TSval=2959356039 TSecr=318232624"
"2817","139.871078442","172.217.166.214","10.61.68.21","TLSv1.3","6821","Application Data, Application Data, Application Data, Application Data, Application Data"
"2818","139.871117001","10.61.68.21","172.217.166.214","TCP","66","56784  >  443 [ACK] Seq=9481 Ack=985070 Win=498944 Len=0 TSval=2959356041 TSecr=318232624"
"2819","139.871329357","172.217.166.214","10.61.68.21","TLSv1.3","9523","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"2820","139.871361348","10.61.68.21","172.217.166.214","TCP","66","56784  >  443 [ACK] Seq=9481 Ack=994527 Win=517888 Len=0 TSval=2959356041 TSecr=318232624"
"2821","139.879664267","172.217.166.214","10.61.68.21","TLSv1.3","1417","Application Data [TCP segment of a reassembled PDU]"
"2822","139.879701916","172.217.166.214","10.61.68.21","TLSv1.3","1417","Application Data [TCP segment of a reassembled PDU]"
"2823","139.879722115","10.61.68.21","172.217.166.214","TCP","66","56784  >  443 [ACK] Seq=9481 Ack=997229 Win=523264 Len=0 TSval=2959356050 TSecr=318232624"
"2824","139.880919265","172.217.166.214","10.61.68.21","TLSv1.3","10874","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"2825","139.880951958","10.61.68.21","172.217.166.214","TCP","66","56784  >  443 [ACK] Seq=9481 Ack=1008037 Win=544896 Len=0 TSval=2959356051 TSecr=318232624"
"2826","139.880970208","172.217.166.214","10.61.68.21","TCP","66","443  >  56784 [ACK] Seq=1008037 Ack=9481 Win=56000 Len=0 TSval=318232644 TSecr=2959356039"
"2827","139.881007408","172.217.166.214","10.61.68.21","TLSv1.3","6821","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"2828","139.881019532","10.61.68.21","172.217.166.214","TCP","66","56784  >  443 [ACK] Seq=9481 Ack=1014792 Win=553344 Len=0 TSval=2959356051 TSecr=318232644"
"2829","139.881027347","172.217.166.214","10.61.68.21","TLSv1.3","1417","Application Data [TCP segment of a reassembled PDU]"
"2830","139.886615811","172.217.166.214","10.61.68.21","TLSv1.3","5470","Application Data, Application Data, Application Data, Application Data"
"2831","139.886654455","10.61.68.21","172.217.166.214","TCP","66","56784  >  443 [ACK] Seq=9481 Ack=1021547 Win=564096 Len=0 TSval=2959356056 TSecr=318232644"
"2832","139.886686515","172.217.166.214","10.61.68.21","TLSv1.3","3218","Application Data, Application Data, Application Data"
"2833","139.886698544","10.61.68.21","172.217.166.214","TCP","66","56784  >  443 [ACK] Seq=9481 Ack=1024699 Win=565632 Len=0 TSval=2959356057 TSecr=318232644"
"2834","141.787905629","10.61.68.21","172.217.166.1","TCP","66","[TCP Keep-Alive] 43708  >  443 [ACK] Seq=1565 Ack=1259471 Win=485888 Len=0 TSval=1348291104 TSecr=241221098"
"2835","141.796293217","172.217.166.1","10.61.68.21","TCP","66","[TCP Keep-Alive ACK] 443  >  43708 [ACK] Seq=1259471 Ack=1566 Win=63936 Len=0 TSval=241266408 TSecr=1348200176"
"2836","147.711975862","10.61.68.21","216.58.200.174","TCP","66","[TCP Keep-Alive] 44760  >  443 [ACK] Seq=2832 Ack=2426 Win=64128 Len=0 TSval=586855503 TSecr=4285231685"
"2837","147.753173942","216.58.200.174","10.61.68.21","TCP","66","[TCP Keep-Alive ACK] 443  >  44760 [ACK] Seq=2426 Ack=2833 Win=62656 Len=0 TSval=4285276735 TSecr=586764290"
"2838","149.881558247","10.61.68.21","172.217.167.14","TLSv1.3","319","Application Data"
"2839","149.881670758","10.61.68.21","172.217.167.14","TLSv1.3","1360","Application Data, Application Data"
"2840","149.885528420","172.217.167.14","10.61.68.21","TCP","66","443  >  59334 [ACK] Seq=1282837 Ack=44831 Win=20672 Len=0 TSval=175060202 TSecr=3371168784"
"2841","149.886931482","172.217.167.14","10.61.68.21","TCP","66","443  >  59334 [ACK] Seq=1282837 Ack=46125 Win=19392 Len=0 TSval=175060202 TSecr=3371168784"
"2842","149.896898297","172.217.167.14","10.61.68.21","TLSv1.3","105","Application Data"
"2843","149.939999500","10.61.68.21","172.217.167.14","TCP","66","59334  >  443 [ACK] Seq=46125 Ack=1282876 Win=1005312 Len=0 TSval=3371168843 TSecr=175060212"
"2844","149.995433219","172.217.167.14","10.61.68.21","TLSv1.3","630","Application Data, Application Data"
"2845","149.995497120","10.61.68.21","172.217.167.14","TCP","66","59334  >  443 [ACK] Seq=46125 Ack=1283440 Win=1005312 Len=0 TSval=3371168898 TSecr=175060292"
"2846","149.995524816","172.217.167.14","10.61.68.21","TLSv1.3","249","Application Data"
"2847","149.995537463","10.61.68.21","172.217.167.14","TCP","66","59334  >  443 [ACK] Seq=46125 Ack=1283623 Win=1005184 Len=0 TSval=3371168898 TSecr=175060292"
"2848","149.995548262","172.217.167.14","10.61.68.21","TLSv1.3","105","Application Data"
"2849","149.995558098","10.61.68.21","172.217.167.14","TCP","66","59334  >  443 [ACK] Seq=46125 Ack=1283662 Win=1005184 Len=0 TSval=3371168898 TSecr=175060292"
"2850","149.996585287","10.61.68.21","172.217.167.14","TLSv1.3","105","Application Data"
"2851","150.000825855","10.61.68.21","172.217.160.227","TLSv1.3","139","Application Data"
"2852","150.000941541","10.61.68.21","172.217.160.227","TLSv1.3","1417","Application Data"
"2853","150.000950550","10.61.68.21","172.217.160.227","TLSv1.3","520","Application Data"
"2854","150.009637462","172.217.167.14","10.61.68.21","TCP","66","443  >  59334 [ACK] Seq=1283662 Ack=46164 Win=19328 Len=0 TSval=175060322 TSecr=3371168899"
"2855","150.009680818","172.217.160.227","10.61.68.21","TCP","66","443  >  48838 [ACK] Seq=2213 Ack=3553 Win=61952 Len=0 TSval=3408408809 TSecr=756375265"
"2856","150.009693595","172.217.160.227","10.61.68.21","TCP","66","443  >  48838 [ACK] Seq=2213 Ack=4904 Win=60608 Len=0 TSval=3408408809 TSecr=756375265"
"2857","150.009703571","172.217.160.227","10.61.68.21","TCP","66","443  >  48838 [ACK] Seq=2213 Ack=5358 Win=60160 Len=0 TSval=3408408809 TSecr=756375265"
"2858","150.026414677","172.217.160.227","10.61.68.21","TLSv1.3","105","Application Data"
"2859","150.068001561","10.61.68.21","172.217.160.227","TCP","66","48838  >  443 [ACK] Seq=5358 Ack=2252 Win=64128 Len=0 TSval=756375332 TSecr=3408408819"
"2860","150.086391278","172.217.160.227","10.61.68.21","TLSv1.3","134","Application Data"
"2861","150.086440527","10.61.68.21","172.217.160.227","TCP","66","48838  >  443 [ACK] Seq=5358 Ack=2320 Win=64128 Len=0 TSval=756375350 TSecr=3408408889"
"2862","150.098198012","172.217.160.227","10.61.68.21","TLSv1.3","97","Application Data"
"2863","150.098246962","10.61.68.21","172.217.160.227","TCP","66","48838  >  443 [ACK] Seq=5358 Ack=2351 Win=64128 Len=0 TSval=756375362 TSecr=3408408889"
"2864","150.098284817","172.217.160.227","10.61.68.21","TLSv1.3","105","Application Data"
"2865","150.098296937","10.61.68.21","172.217.160.227","TCP","66","48838  >  443 [ACK] Seq=5358 Ack=2390 Win=64128 Len=0 TSval=756375362 TSecr=3408408889"
"2866","150.098973732","10.61.68.21","172.217.160.227","TLSv1.3","105","Application Data"
"2867","150.105265046","172.217.160.227","10.61.68.21","TCP","66","443  >  48838 [ACK] Seq=2390 Ack=5397 Win=60096 Len=0 TSval=3408408909 TSecr=756375363"
"2868","157.649587595","192.241.178.125","10.61.68.21","TLSv1.2","97","[TCP ACKed unseen segment] , Application Data"
"2869","157.649940763","10.61.68.21","192.241.178.125","TLSv1.2","101","[TCP Previous segment not captured] , Application Data"
"2870","157.650761774","192.241.178.125","10.61.68.21","TCP","66","[TCP ACKed unseen segment] 443  >  37582 [ACK] Seq=32 Ack=37 Win=978 Len=0 TSval=1993892419 TSecr=2577997643"
"2871","162.048001344","10.61.68.21","172.217.194.188","TCP","66","[TCP Keep-Alive] 35054  >  443 [ACK] Seq=26 Ack=27 Win=501 Len=0 TSval=1439819768 TSecr=3087201212"
"2872","162.072723421","172.217.194.188","10.61.68.21","TCP","66","[TCP Keep-Alive ACK] 443  >  35054 [ACK] Seq=27 Ack=27 Win=1008 Len=0 TSval=3087246282 TSecr=1439684327"
"2873","170.239999875","10.61.68.21","216.58.221.35","TCP","66","[TCP Keep-Alive] 38912  >  443 [ACK] Seq=2131 Ack=2044 Win=64128 Len=0 TSval=1482196046 TSecr=1245600766"
"2874","170.266702217","216.58.221.35","10.61.68.21","TCP","66","[TCP Keep-Alive ACK] 443  >  38912 [ACK] Seq=2044 Ack=2132 Win=63360 Len=0 TSval=1245645886 TSecr=1482150924"
"2875","175.103993060","10.61.68.21","140.82.113.26","TCP","66","[TCP Keep-Alive] 36946  >  443 [ACK] Seq=85 Ack=73 Win=501 Len=0 TSval=798824791 TSecr=1757534091"
"2876","175.126905997","140.82.113.26","10.61.68.21","TCP","66","[TCP Keep-Alive ACK] 443  >  36946 [ACK] Seq=73 Ack=86 Win=973 Len=0 TSval=1757579341 TSecr=798779555"
"2877","176.384019444","10.61.68.21","216.58.200.164","TCP","66","[TCP Keep-Alive] 39452  >  443 [ACK] Seq=1248 Ack=1805 Win=64128 Len=0 TSval=905216648 TSecr=1035877678"
"2878","176.386814452","216.58.200.164","10.61.68.21","TCP","66","[TCP Keep-Alive ACK] 443  >  39452 [ACK] Seq=1805 Ack=1249 Win=64256 Len=0 TSval=1035922728 TSecr=905080061"
"2879","177.671154818","10.61.68.21","172.217.167.14","TLSv1.3","314","Application Data"
"2880","177.677558745","10.61.68.21","172.217.167.14","TLSv1.3","613","Application Data, Application Data"
"2881","177.710863132","172.217.167.14","10.61.68.21","TCP","66","443  >  59334 [ACK] Seq=1283662 Ack=46412 Win=19072 Len=0 TSval=175087992 TSecr=3371196574"
"2882","177.717608506","172.217.167.14","10.61.68.21","TCP","66","443  >  59334 [ACK] Seq=1283662 Ack=46959 Win=18560 Len=0 TSval=175088002 TSecr=3371196580"
"2883","177.717652340","172.217.167.14","10.61.68.21","TLSv1.3","105","Application Data"
"2884","177.760019546","10.61.68.21","172.217.167.14","TCP","66","59334  >  443 [ACK] Seq=46959 Ack=1283701 Win=1005312 Len=0 TSval=3371196663 TSecr=175088002"
"2885","177.824107522","172.217.167.14","10.61.68.21","TLSv1.3","576","Application Data, Application Data, Application Data"
"2886","177.824172752","10.61.68.21","172.217.167.14","TCP","66","59334  >  443 [ACK] Seq=46959 Ack=1284211 Win=1005312 Len=0 TSval=3371196727 TSecr=175088142"
"2887","177.826957332","172.217.167.14","10.61.68.21","TLSv1.3","105","Application Data"
"2888","177.826999750","10.61.68.21","172.217.167.14","TCP","66","59334  >  443 [ACK] Seq=46959 Ack=1284250 Win=1005312 Len=0 TSval=3371196730 TSecr=175088142"
"2889","177.828432096","10.61.68.21","172.217.167.14","TLSv1.3","105","Application Data"
"2890","177.834004156","172.217.167.14","10.61.68.21","TCP","66","443  >  59334 [ACK] Seq=1284250 Ack=46998 Win=18496 Len=0 TSval=175088152 TSecr=3371196731"
"2891","180.603919694","10.61.68.21","172.217.167.33","TCP","66","[TCP Keep-Alive] 45002  >  443 [ACK] Seq=3603 Ack=71693 Win=152448 Len=0 TSval=1096947797 TSecr=450412522"
"2892","180.618193237","172.217.167.33","10.61.68.21","TCP","66","[TCP Keep-Alive ACK] 443  >  45002 [ACK] Seq=71693 Ack=3604 Win=61888 Len=0 TSval=450457702 TSecr=1096857369"
"2893","180.619990412","10.61.68.21","216.58.200.164","TCP","66","[TCP Keep-Alive] 39454  >  443 [ACK] Seq=4491 Ack=69902 Win=147072 Len=0 TSval=905220884 TSecr=906855057"
"2894","180.625240230","216.58.200.164","10.61.68.21","TCP","66","[TCP Keep-Alive ACK] 443  >  39454 [ACK] Seq=69902 Ack=4492 Win=60992 Len=0 TSval=906900247 TSecr=905084385"
"2895","180.647866159","10.61.68.21","13.35.129.89","TCP","66","[TCP Keep-Alive] 42284  >  443 [ACK] Seq=1448 Ack=978 Win=64128 Len=0 TSval=3177670224 TSecr=3200407201"
"2896","180.652531153","13.35.129.89","10.61.68.21","TCP","66","[TCP Keep-Alive ACK] 443  >  42284 [ACK] Seq=978 Ack=1449 Win=64064 Len=0 TSval=3200452391 TSecr=3177534573"
"2897","180.663909263","10.61.68.21","172.217.167.14","TCP","66","[TCP Keep-Alive] 59330  >  443 [ACK] Seq=1193 Ack=1288 Win=64128 Len=0 TSval=3371199567 TSecr=3204490903"
"2898","180.677167587","172.217.167.14","10.61.68.21","TCP","66","[TCP Keep-Alive ACK] 443  >  59330 [ACK] Seq=1288 Ack=1194 Win=64320 Len=0 TSval=3204536113 TSecr=3371062554"
"2899","183.800007493","140.82.113.26","10.61.68.21","TLSv1.2","90","Application Data"
"2900","183.800297386","10.61.68.21","140.82.113.26","TLSv1.2","94","Application Data"
"2901","183.830899457","140.82.113.26","10.61.68.21","TCP","66","443  >  36946 [ACK] Seq=97 Ack=114 Win=973 Len=0 TSval=1757588021 TSecr=798833487"
"2902","184.576001710","10.61.68.21","172.217.166.3","TCP","66","[TCP Keep-Alive] 49058  >  443 [ACK] Seq=1131 Ack=1267 Win=64128 Len=0 TSval=470608733 TSecr=4042290661"
"2903","184.612028811","172.217.166.3","10.61.68.21","TCP","66","[TCP Keep-Alive ACK] 443  >  49058 [ACK] Seq=1267 Ack=1132 Win=64384 Len=0 TSval=4042336671 TSecr=470562721"
"2904","184.724000197","10.61.68.21","216.58.196.202","TCP","66","[TCP Keep-Alive] 43404  >  443 [ACK] Seq=1372 Ack=3590 Win=64128 Len=0 TSval=4001594480 TSecr=4288658648"
"2905","184.726874112","216.58.196.202","10.61.68.21","TCP","66","[TCP Keep-Alive ACK] 443  >  43404 [ACK] Seq=3590 Ack=1373 Win=64128 Len=0 TSval=4288703828 TSecr=4001457415"
"2906","184.808674139","10.61.68.21","216.58.221.35","TLSv1.3","153","Application Data"
"2907","184.810499750","10.61.68.21","216.58.221.35","TLSv1.3","105","Application Data"
"2908","184.815997589","216.58.221.35","10.61.68.21","TCP","66","443  >  38912 [ACK] Seq=2044 Ack=2219 Win=63296 Len=0 TSval=1245660456 TSecr=1482210614"
"2909","184.816042003","216.58.221.35","10.61.68.21","TCP","66","443  >  38912 [ACK] Seq=2044 Ack=2258 Win=63232 Len=0 TSval=1245660456 TSecr=1482210616"
"2910","184.823040784","216.58.221.35","10.61.68.21","TLSv1.3","105","Application Data"
"2911","184.863928670","10.61.68.21","216.58.221.35","TCP","66","38912  >  443 [ACK] Seq=2258 Ack=2083 Win=64128 Len=0 TSval=1482210670 TSecr=1245660456"
"2912","184.901406485","216.58.221.35","10.61.68.21","TLSv1.3","135","Application Data"
"2913","184.901454846","10.61.68.21","216.58.221.35","TCP","66","38912  >  443 [ACK] Seq=2258 Ack=2152 Win=64128 Len=0 TSval=1482210707 TSecr=1245660536"
"2914","184.901494656","216.58.221.35","10.61.68.21","TLSv1.3","97","Application Data"
"2915","184.901507515","10.61.68.21","216.58.221.35","TCP","66","38912  >  443 [ACK] Seq=2258 Ack=2183 Win=64128 Len=0 TSval=1482210707 TSecr=1245660536"
"2916","184.901517152","216.58.221.35","10.61.68.21","TLSv1.3","105","Application Data"
"2917","184.901526647","10.61.68.21","216.58.221.35","TCP","66","38912  >  443 [ACK] Seq=2258 Ack=2222 Win=64128 Len=0 TSval=1482210707 TSecr=1245660536"
"2918","184.902497935","10.61.68.21","216.58.221.35","TLSv1.3","105","Application Data"
"2919","184.902919159","10.61.68.21","216.58.221.35","TLSv1.3","607","Application Data, Application Data, Application Data"
"2920","184.924007946","216.58.221.35","10.61.68.21","TCP","66","443  >  38912 [ACK] Seq=2222 Ack=2297 Win=63232 Len=0 TSval=1245660546 TSecr=1482210708"
"2921","184.924050932","216.58.221.35","10.61.68.21","TCP","66","443  >  38912 [ACK] Seq=2222 Ack=2838 Win=62656 Len=0 TSval=1245660546 TSecr=1482210709"
"2922","185.006259660","216.58.221.35","10.61.68.21","TLSv1.3","134","Application Data"
"2923","185.006311329","216.58.221.35","10.61.68.21","TLSv1.3","97","Application Data"
"2924","185.006321213","216.58.221.35","10.61.68.21","TLSv1.3","105","Application Data"
"2925","185.006460817","10.61.68.21","216.58.221.35","TCP","66","38912  >  443 [ACK] Seq=2838 Ack=2360 Win=64128 Len=0 TSval=1482210812 TSecr=1245660636"
"2926","185.007627740","10.61.68.21","216.58.221.35","TLSv1.3","105","Application Data"
"2927","185.008832650","10.61.68.21","216.58.221.35","TLSv1.3","101","Application Data"
"2928","185.033349226","216.58.221.35","10.61.68.21","TCP","66","443  >  38912 [ACK] Seq=2360 Ack=2877 Win=62656 Len=0 TSval=1245660656 TSecr=1482210813"
"2929","185.033392693","216.58.221.35","10.61.68.21","TCP","66","443  >  38912 [ACK] Seq=2360 Ack=2912 Win=62592 Len=0 TSval=1245660656 TSecr=1482210815"
"2930","185.088001667","10.61.68.21","172.217.166.214","TCP","66","[TCP Keep-Alive] 56784  >  443 [ACK] Seq=9480 Ack=1024699 Win=565632 Len=0 TSval=2959401258 TSecr=318232644"
"2931","185.089492870","172.217.166.214","10.61.68.21","TCP","66","[TCP Keep-Alive ACK] 443  >  56784 [ACK] Seq=1024699 Ack=9481 Win=56000 Len=0 TSval=318277864 TSecr=2959356057"
"2932","188.671991049","10.61.68.21","172.217.166.1","TCP","66","[TCP Keep-Alive] 43708  >  443 [ACK] Seq=1565 Ack=1259471 Win=485888 Len=0 TSval=1348337988 TSecr=241266408"
"2933","188.685884893","172.217.166.1","10.61.68.21","TCP","66","[TCP Keep-Alive ACK] 443  >  43708 [ACK] Seq=1259471 Ack=1566 Win=63936 Len=0 TSval=241313288 TSecr=1348200176"
"2934","189.055653287","10.61.68.21","192.168.108.122","DNS","94","Standard query 0x292c A pollserver.lastpass.com OPT"
"2935","189.310596798","192.168.108.122","10.61.68.21","DNS","182","Standard query response 0x292c A pollserver.lastpass.com CNAME lastpass.com.edgekey.net CNAME e10856.b.akamaiedge.net A 23.8.185.177 OPT"
"2936","189.311735697","10.61.68.21","23.8.185.177","TCP","74","34412  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=4174436919 TSecr=0 WS=128"
